         16168406 function calls (16154416 primitive calls) in 13.867 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 context.py:15(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3184(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3199(__init__)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:15(search_path)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        1    0.000    0.000    0.000    0.000 __init__.py:1390(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1383(NullProvider)
        1    0.000    0.000    0.000    0.000 six.py:453(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 types.py:200(IntType)
        1    0.000    0.000    0.000    0.000 backend_qt5.py:932(ToolbarQt)
        4    0.000    0.000    0.000    0.000 axis.py:1875(_make_getset_interval)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 widgets.py:1974(RectangleSelector)
       24    0.000    0.000    0.000    0.000 dviread.py:155(<listcomp>)
        1    0.000    0.000    0.000    0.000 <string>:5(Text)
        1    0.000    0.000    0.000    0.000 <string>:5(Box)
        1    0.000    0.000    0.000    0.000 text.py:1253(TextWithDash)
        1    0.000    0.000    0.000    0.000 <string>:5(CharMetrics)
        1    0.000    0.000    0.000    0.000 ticker.py:1194(EngFormatter)
        1    0.000    0.000    0.000    0.000 transforms.py:1193(Transform)
       19    0.000    0.000    0.000    0.000 cycler.py:145(change_key)
        5    0.000    0.000    0.000    0.000 rcsetup.py:340(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1764(__init__)
       27    0.000    0.000    0.000    0.000 gexf.py:229(<genexpr>)
        1    0.000    0.000    0.000    0.000 <string>:5(MetaEdge)
        1    0.000    0.000    0.000    0.000 data.py:21(_data_matrix)
        1    0.000    0.000    0.000    0.000 filters.py:54(show_nodes)
        1    0.000    0.000    0.000    0.000 gzip.py:110(GzipFile)
        1    0.000    0.000    0.000    0.000 multidigraph.py:24(MultiDiGraph)
        1    0.000    0.000    0.000    0.000 <string>:5(Attribute)
        1    0.000    0.000    0.000    0.000 <string>:5(Traceback)
        1    0.000    0.000    0.000    0.000 <string>:5(ClosureVars)
        1    0.000    0.000    0.000    0.000 tempfile.py:631(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 __init__.py:1590(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:1253(Logger)
        1    0.000    0.000    0.000    0.000 <string>:5(Mismatch)
        2    0.000    0.000    0.000    0.000 core.py:6398(__setattr__)
        1    0.000    0.000    0.000    0.000 hermite.py:1627(Hermite)
        1    0.000    0.000    0.000    0.000 legendre.py:1613(Legendre)
        1    0.000    0.000    0.000    0.000 <string>:5(DecimalTuple)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        9    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
       60    0.000    0.000    0.000    0.000 fromnumeric.py:2185(_any_dispatcher)
        1    0.000    0.000    0.000    0.000 <string>:5(DefragResult)
       23    0.000    0.000    0.000    0.000 overrides.py:196(array_function_from_dispatcher)
        2    0.000    0.000    0.000    0.000 seeding.py:80(_int_list_from_bigint)
        1    0.000    0.000    0.000    0.000 threading.py:498(__init__)
        1    0.000    0.000    0.000    0.000 env.py:20(LLVMEnv)
        1    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
       35    0.000    0.000    0.000    0.000 enum.py:868(<lambda>)
        1    0.000    0.000    0.000    0.000 weakref.py:354(__init__)
        2    0.000    0.000    0.000    0.000 module.py:209(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(manifest_mod)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1567(resetCache)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3015(parseImpl)
        1    0.000    0.000    0.000    0.000 specifiers.py:589(SpecifierSet)
        1    0.000    0.000    0.000    0.000 _compat.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 ffi.py:83(_lib_fn_wrapper)
        1    0.000    0.000    0.000    0.000 instructions.py:63(CallInstr)
        1    0.000    0.000    0.000    0.000 values.py:678(ArgumentAttributes)
        1    0.000    0.000    0.000    0.000 module.py:8(Module)
        1    0.000    0.000    0.000    0.000 context.py:7(__init__)
        1    0.000    0.000    0.000    0.000 types.py:362(VectorType)
        1    0.000    0.000    0.000    0.000 {built-in method _deco}
        1    0.000    0.000    0.000    0.000 scale.py:340(LogScale)
        1    0.000    0.000    0.000    0.000 triangulation.py:4(Triangulation)
        3    0.000    0.000    0.000    0.000 legend_handler.py:210(__init__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1253(OffsetImage)
       11    0.000    0.000    0.000    0.000 legend_handler.py:57(__init__)
        1    0.000    0.000    0.000    0.000 rrule.py:1416(_rrulestr)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 backend_tools.py:38(ToolBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:393(ToolQuit)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:9(Gcf)
        1    0.000    0.000    0.000    0.000 patches.py:1896(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 <string>:5(CompositePart)
        1    0.000    0.000    0.000    0.000 <string>:5(_XYPair)
        1    0.000    0.000    0.000    0.000 <string>:5(_ExecInfo)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3588(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3776(__init__)
       10    0.000    0.000    0.000    0.000 rcsetup.py:178(_validate_tex_preamble)
        5    0.000    0.000    0.000    0.000 rcsetup.py:517(update_savefig_format)
        6    0.000    0.000    0.000    0.000 rcsetup.py:534(validate_ps_distiller)
        5    0.000    0.000    0.000    0.000 rcsetup.py:640(validate_hinting)
        2    0.000    0.000    0.000    0.000 pyparsing.py:855(<listcomp>)
        1    0.000    0.000    0.000    0.000 test.py:2(<module>)
        1    0.000    0.000    0.000    0.000 algebraicconnectivity.py:118(_LUSolver)
        1    0.000    0.000    0.000    0.000 triads.py:15(<module>)
        1    0.000    0.000    0.000    0.000 planarity.py:167(ConflictPair)
        4    0.000    0.000    0.000    0.000 fractions.py:294(_operator_fallbacks)
        1    0.000    0.000    0.000    0.000 dia.py:18(dia_matrix)
        1    0.000    0.000    0.000    0.000 multigraph.py:22(MultiGraph)
        1    0.000    0.000    0.000    0.000 <string>:5(Arguments)
        1    0.000    0.000    0.000    0.000 <string>:5(ArgInfo)
        1    0.000    0.000    0.000    0.000 decorator.py:80(FunctionMaker)
        1    0.000    0.000    0.000    0.000 inspect.py:2420(Parameter)
        1    0.000    0.000    0.000    0.000 inspect.py:2702(Signature)
        1    0.000    0.000    0.000    0.000 async_vector_env.py:25(AsyncVectorEnv)
        1    0.000    0.000    0.000    0.000 logger.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(_LoggingWatcher)
        1    0.000    0.000    0.000    0.000 <string>:5(Match)
        1    0.000    0.000    0.000    0.000 __init__.py:752(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:1582(__init__)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 _internal.py:218(_getintp_ctype)
       13    0.000    0.000    0.000    0.000 _internal.py:830(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 getlimits.py:444(iinfo)
        5    0.000    0.000    0.000    0.000 pathlib.py:664(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 {method 'timetuple' of 'datetime.datetime' objects}
        1    0.000    0.000    0.000    0.000 threading.py:215(__init__)
        1    0.000    0.000    0.000    0.000 env.py:142(LLVMController)
        1    0.000    0.000    0.000    0.000 <string>:5(usage)
        1    0.000    0.000    0.000    0.000 re.py:330(filter)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
       47    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
       36    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 pyparsing.py:644(__getattr__)
        8    0.000    0.000    0.000    0.000 _structures.py:53(__eq__)
        1    0.000    0.000    0.000    0.000 __init__.py:553(WorkingSet)
        1    0.000    0.000    0.000    0.000 __init__.py:1697(ZipProvider)
        1    0.000    0.000    0.000    0.000 common.py:2(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:4(Visitor)
        1    0.000    0.000    0.000    0.000 values.py:590(Function)
        1    0.000    0.000    0.000    0.000 six.py:112(_resolve)
        1    0.000    0.000    0.000    0.000 builder.py:87(wrap)
        3    0.000    0.000    0.000    0.000 types.py:297(_create_instance)
        1    0.000    0.000    0.000    0.000 types.py:111(PointerType)
        1    0.000    0.000    0.000    0.000 values.py:119(Constant)
        1    0.000    0.000    0.000    0.000 Image.py:3135(Exif)
        1    0.000    0.000    0.000    0.000 backend_qt5agg.py:17(FigureCanvasQTAgg)
        1    0.000    0.000    0.000    0.000 axis.py:29(<listcomp>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:292(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 quiver.py:920(Barbs)
        1    0.000    0.000    0.000    0.000 rrule.py:1110(_iterinfo)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 calendar.py:69(_localized_day)
        1    0.000    0.000    0.000    0.000 _subplots.py:11(SubplotBase)
        1    0.000    0.000    0.000    0.000 widgets.py:1463(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:25(GridSpecBase)
        8    0.000    0.000    0.000    0.000 mathtext.py:1885(__init__)
       24    0.000    0.000    0.000    0.000 patches.py:1858(<genexpr>)
        1    0.000    0.000    0.000    0.000 font_manager.py:560(FontProperties)
        1    0.000    0.000    0.000    0.000 transforms.py:2289(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:1064(LockableBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1683(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6697(unicode_set)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3604(__str__)
       10    0.000    0.000    0.000    0.000 rcsetup.py:300(__init__)
       13    0.000    0.000    0.000    0.000 rcsetup.py:352(validate_color_or_auto)
        5    0.000    0.000    0.000    0.000 rcsetup.py:666(validate_bbox)
        5    0.000    0.000    0.000    0.000 rcsetup.py:680(validate_sketch)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:145(<listcomp>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:839(__getattr__)
        1    0.000    0.000    0.000    0.000 interface.py:55(LinearOperator)
        1    0.000    0.000    0.000    0.000 mapped_queue.py:23(MappedQueue)
        1    0.000    0.000    0.000    0.000 decorator.py:85(FunctionMaker)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 heaps.py:304(BinaryHeap)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
       37    0.000    0.000    0.000    0.000 context.py:264(<genexpr>)
        1    0.000    0.000    0.000    0.000 six.py:477(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 string.py:77(Template)
        1    0.000    0.000    0.000    0.000 core.py:6112(mvoid)
        1    0.000    0.000    0.000    0.000 getlimits.py:293(finfo)
        4    0.000    0.000    0.000    0.000 getlimits.py:521(max)
        2    0.000    0.000    0.000    0.000 arrayprint.py:1585(set_string_function)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:452(_setdef)
        2    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 core.py:8(Env)
        1    0.000    0.000    0.000    0.000 threading.py:357(notify_all)
        7    0.000    0.000    0.000    0.000 enum.py:537(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        3    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        4    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        2    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        2    0.000    0.000    0.000    0.000 __init__.py:10(__init__)
        2    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {built-in method time.asctime}
       36    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
       23    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 module.py:253(_dispose)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3914(__str__)
        1    0.000    0.000    0.000    0.000 appdirs.py:407(AppDirs)
        1    0.000    0.000    0.000    0.000 __about__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:78(_IndividualSpecifier)
       10    0.000    0.000    0.000    0.000 six.py:181(_get_module)
        1    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 __init__.py:64(install)
        1    0.000    0.000    0.000    0.000 plistlib.py:204(Data)
        2    0.000    0.000    0.000    0.000 __init__.py:1902(_warn_on_replacement)
